participantID,taskID,Condition,Accuracy,Time,Order,Confidence,Difficulty,Answer
5c7ead380ce9a10016fb5ebf,S-task12,adjMatrix,0,0.9666666666666667,12,2,7,1000
5c7ead380ce9a10016fb5ebf,S-task05,adjMatrix,1,0.26666666666666666,11,7,1,
5c7ead380ce9a10016fb5ebf,S-task01,adjMatrix,0,0.6333333333333333,14,7,1,
5c7ead380ce9a10016fb5ebf,S-task11,adjMatrix,1,0.48333333333333334,13,7,1,
5c7ead380ce9a10016fb5ebf,S-task06,adjMatrix,1,0.45,6,7,1,
5c7ead380ce9a10016fb5ebf,S-task02,adjMatrix,1,1.05,7,4,4,
5c7ead380ce9a10016fb5ebf,S-task03,adjMatrix,0,0.7833333333333333,5,7,2,
5c7ead380ce9a10016fb5ebf,S-task04,adjMatrix,1,0.2833333333333333,10,7,1,
5c7ead380ce9a10016fb5ebf,S-task15,adjMatrix,0,2.6166666666666667,3,1,7,
5c7ead380ce9a10016fb5ebf,S-task13,adjMatrix,0,2.65,1,3,7,
5c7ead380ce9a10016fb5ebf,S-task08,adjMatrix,1,1.05,4,7,2,
5c7f97a9fd5b410017649767,S-task10,nodeLink,1,0.55,1,7,1,
5c7f97a9fd5b410017649767,S-task08,nodeLink,0,0.8333333333333334,12,7,2,
5c7f97a9fd5b410017649767,S-task06,nodeLink,0,1.7,5,5,2,
5c7f97a9fd5b410017649767,S-task02,nodeLink,1,2.066666666666667,4,7,3,
5c7f97a9fd5b410017649767,S-task03,nodeLink,1,5.883333333333334,0,7,5,
5c7f97a9fd5b410017649767,S-task14,nodeLink,1,0.5,11,7,1,
5c7f97a9fd5b410017649767,S-task07,nodeLink,1,0.7333333333333333,14,7,1,
5c7f97a9fd5b410017649767,S-task04,nodeLink,1,0.21666666666666667,8,7,1,
5c7f97a9fd5b410017649767,S-task11,nodeLink,1,0.3,3,7,1,
5c7f97a9fd5b410017649767,S-task12,nodeLink,0,2.0833333333333335,6,1,7,650
5c7f97a9fd5b410017649767,S-task13,nodeLink,1,2.2333333333333334,2,7,1,
5c7f97a9fd5b410017649767,S-task09,nodeLink,0.5,0.6333333333333333,13,6,1,5
5c7f97a9fd5b410017649767,S-task16,nodeLink,1,1.75,15,7,1,Toying around with the network it seems that Robert Alex Jeffrey and Rob are the main "heads of the networks". All four are connected with many people and when you highlight all four basically 90% of the network is lit up. Only 10% leaving the outliers that have one or two connections to someone else. 
5c7f97a9fd5b410017649767,S-task01,nodeLink,1,0.38333333333333336,10,7,1,
5c7f97a9fd5b410017649767,S-task05,nodeLink,1,0.3,7,7,1,
5c7f97a9fd5b410017649767,S-task15,nodeLink,1,0.5833333333333334,9,7,1,
5c8249a1fff8430014e992fe,S-task01,nodeLink,1,1.2333333333333334,1,5,5,
5c8249a1fff8430014e992fe,S-task08,nodeLink,1,1.3333333333333333,10,4,5,
5c8249a1fff8430014e992fe,S-task12,nodeLink,0.34149554566181173,1.9666666666666666,4,3,6,632
5c8249a1fff8430014e992fe,S-task10,nodeLink,1,1.4166666666666667,2,6,2,
5c8249a1fff8430014e992fe,S-task02,nodeLink,0.5,1.65,9,2,6,
5c8249a1fff8430014e992fe,S-task05,nodeLink,0,0.6333333333333333,5,6,4,
5c8249a1fff8430014e992fe,S-task13,nodeLink,0,1.7,3,4,6,
5c8249a1fff8430014e992fe,S-task03,nodeLink,1,0.5833333333333334,12,2,6,
5c8249a1fff8430014e992fe,S-task06,nodeLink,0,0.9666666666666667,11,2,6,
5c8249a1fff8430014e992fe,S-task14,nodeLink,1,0.85,13,6,3,
5c8249a1fff8430014e992fe,S-task07,nodeLink,0.5,0.7333333333333333,7,6,3,
5c8249a1fff8430014e992fe,S-task09,nodeLink,1,0.95,6,4,6,4
5c8249a1fff8430014e992fe,S-task11,nodeLink,1,0.9833333333333333,0,6,2,
5c8249a1fff8430014e992fe,S-task16,nodeLink,1,1.7166666666666666,15,5,4,There are a lot of Europeans compared to North Americans South Africa and Australians
5c8249a1fff8430014e992fe,S-task04,nodeLink,0.75,0.6166666666666667,8,7,2,
5c8249a1fff8430014e992fe,S-task15,nodeLink,0,0.6,14,4,3,
5c82c9a4d8302a00010639b8,S-task08,adjMatrix,0,1.4166666666666667,11,6,2,
5c82c9a4d8302a00010639b8,S-task13,adjMatrix,0,1.7833333333333334,4,4,4,
5c82c9a4d8302a00010639b8,S-task12,adjMatrix,0,2.466666666666667,10,3,3,1239
5c82c9a4d8302a00010639b8,S-task09,adjMatrix,1,0.9333333333333333,0,7,1,4
5c82c9a4d8302a00010639b8,S-task01,adjMatrix,1,0.38333333333333336,8,7,1,
5c82c9a4d8302a00010639b8,S-task10,adjMatrix,0.75,3.6,7,6,4,
5c82c9a4d8302a00010639b8,S-task03,adjMatrix,0,2.9,1,5,4,
5c82c9a4d8302a00010639b8,S-task05,adjMatrix,0,0.6333333333333333,14,4,1,
5c82c9a4d8302a00010639b8,S-task06,adjMatrix,1,1.8,6,6,2,
5c82c9a4d8302a00010639b8,S-task14,adjMatrix,0,0.7833333333333333,9,5,2,
5c82c9a4d8302a00010639b8,S-task04,adjMatrix,1,0.6166666666666667,12,7,1,
5c82c9a4d8302a00010639b8,S-task15,adjMatrix,1,4.833333333333333,5,4,6,
5c82c9a4d8302a00010639b8,S-task16,adjMatrix,1,1.4666666666666666,15,7,1,The network UI is fairly frustrating to use due to the scroll bars at the bottom of the page. It's a bit annoying to constantly have to scroll down and then scroll left or right just to pan the page.
5c82c9a4d8302a00010639b8,S-task07,adjMatrix,1,1.3666666666666667,13,7,3,
5c82c9a4d8302a00010639b8,S-task11,adjMatrix,1,1.05,3,6,3,
5c82c9a4d8302a00010639b8,S-task02,adjMatrix,1,0.5666666666666667,2,7,1,
5c83c444b5bfcb00135af499,S-task16,nodeLink,1,3.966666666666667,15,4,6,There are several people with a fairly large number of connections (Rob Robert Alex).
5c83c444b5bfcb00135af499,S-task11,nodeLink,0,0.8,2,7,2,
5c83c444b5bfcb00135af499,S-task14,nodeLink,1,0.7833333333333333,4,6,1,
5c83c444b5bfcb00135af499,S-task01,nodeLink,1,0.6333333333333333,6,7,2,
5c83c444b5bfcb00135af499,S-task10,nodeLink,1,1.1666666666666667,11,6,2,
5c83c444b5bfcb00135af499,S-task08,nodeLink,1,1.3333333333333333,3,5,3,
5c83c444b5bfcb00135af499,S-task05,nodeLink,1,0.85,5,6,1,
5c83c444b5bfcb00135af499,S-task06,nodeLink,1,0.4,13,7,1,
5c83c444b5bfcb00135af499,S-task03,nodeLink,0.5,2.2,12,5,5,
5c83c444b5bfcb00135af499,S-task07,nodeLink,1,3.3333333333333335,1,6,2,
5c83c444b5bfcb00135af499,S-task02,nodeLink,0,1.7333333333333334,9,5,4,
5c83c444b5bfcb00135af499,S-task09,nodeLink,1,1.0666666666666667,8,6,1,4
5c83c444b5bfcb00135af499,S-task04,nodeLink,1,0.48333333333333334,7,7,1,
5c83c444b5bfcb00135af499,S-task15,nodeLink,1,1.05,0,6,2,
5c83c444b5bfcb00135af499,S-task12,nodeLink,0,4.1,10,3,6,650
5c83c444b5bfcb00135af499,S-task13,nodeLink,1,0.9833333333333333,14,7,2,
5c89870b9cef4f0001a1a295,S-task04,nodeLink,1,0.45,6,6,3,
5c89870b9cef4f0001a1a295,S-task15,nodeLink,0,1.2,8,5,5,
5c89870b9cef4f0001a1a295,S-task12,nodeLink,0,1.6666666666666667,12,5,6,600
5c89870b9cef4f0001a1a295,S-task07,nodeLink,0.5,1.1666666666666667,14,5,5,
5c89870b9cef4f0001a1a295,S-task05,nodeLink,1,0.65,2,7,1,
5c89870b9cef4f0001a1a295,S-task03,nodeLink,0.5,1.8166666666666667,13,4,6,
5c89870b9cef4f0001a1a295,S-task01,nodeLink,1,0.25,11,7,2,
5c89870b9cef4f0001a1a295,S-task06,nodeLink,1,0.4166666666666667,7,6,3,
5c89870b9cef4f0001a1a295,S-task16,nodeLink,1,1.2333333333333334,15,6,3,Aside from a few edge cases people with a high amount of followers usually have a larger network and more interaction than those with a far less average of followers. Go figure.
5c89870b9cef4f0001a1a295,S-task13,nodeLink,1,1.0833333333333333,5,6,3,
5c89870b9cef4f0001a1a295,S-task11,nodeLink,1,0.48333333333333334,9,6,4,
5c89870b9cef4f0001a1a295,S-task14,nodeLink,0,0.7333333333333333,10,7,3,
5c89870b9cef4f0001a1a295,S-task08,nodeLink,1,1.9,4,2,7,
5c89870b9cef4f0001a1a295,S-task10,nodeLink,1,0.9333333333333333,0,6,2,
5c89870b9cef4f0001a1a295,S-task02,nodeLink,0,1.15,3,5,5,
5c89870b9cef4f0001a1a295,S-task09,nodeLink,1,1.65,1,5,3,4
5c898a38f7ab04000142af4c,S-task12,adjMatrix,0,2.9166666666666665,0,5,6,432
5c898a38f7ab04000142af4c,S-task15,adjMatrix,1,2.1,2,3,6,
5c898a38f7ab04000142af4c,S-task04,adjMatrix,1,0.7,13,6,1,
5c898a38f7ab04000142af4c,S-task01,adjMatrix,1,0.43333333333333335,3,7,1,
5c898a38f7ab04000142af4c,S-task09,adjMatrix,1,0.8333333333333334,6,6,2,4
5c898a38f7ab04000142af4c,S-task02,adjMatrix,1,0.65,9,7,1,
5c898a38f7ab04000142af4c,S-task11,adjMatrix,1,1.25,1,7,1,
5c898a38f7ab04000142af4c,S-task06,adjMatrix,1,0.85,7,6,2,
5c898a38f7ab04000142af4c,S-task03,adjMatrix,1,1.75,14,3,4,
5c898a38f7ab04000142af4c,S-task13,adjMatrix,1,0.9833333333333333,4,4,5,
5c898a38f7ab04000142af4c,S-task07,adjMatrix,1,1.8333333333333333,12,6,2,
5c898a38f7ab04000142af4c,S-task16,adjMatrix,1,5.866666666666666,15,6,1,MViews despite having almost no tweets being a recent account and having solely 1 interaction is in 3rd  place regarding followage. 
5c898a38f7ab04000142af4c,S-task10,adjMatrix,1,1.2333333333333334,10,6,2,
5c898a38f7ab04000142af4c,S-task08,adjMatrix,1,1.6833333333333333,11,6,3,
5c898a38f7ab04000142af4c,S-task05,adjMatrix,1,1.4666666666666666,5,6,2,
5c898a38f7ab04000142af4c,S-task14,adjMatrix,1,0.6,8,5,3,
5c8acbbb0de08f00136e4405,S-task14,nodeLink,1,1.5833333333333333,5,7,2,
5c8acbbb0de08f00136e4405,S-task08,nodeLink,0,4.9,3,7,2,
5c8acbbb0de08f00136e4405,S-task15,nodeLink,0,0.4666666666666667,12,7,2,
5c8acbbb0de08f00136e4405,S-task16,nodeLink,1,1.2,15,6,3,No I didn't find anything surprising.
5c8acbbb0de08f00136e4405,S-task06,nodeLink,1,0.35,14,7,1,
5c8acbbb0de08f00136e4405,S-task11,nodeLink,1,1.95,6,7,1,
5c8acbbb0de08f00136e4405,S-task05,nodeLink,0,1.0666666666666667,2,6,4,
5c8acbbb0de08f00136e4405,S-task01,nodeLink,1,1.5833333333333333,1,7,2,
5c8acbbb0de08f00136e4405,S-task04,nodeLink,1,0.43333333333333335,4,7,1,
5c8acbbb0de08f00136e4405,S-task12,nodeLink,0,5.966666666666667,10,5,7,880
5c8acbbb0de08f00136e4405,S-task13,nodeLink,0,2.75,0,7,3,
5c8acbbb0de08f00136e4405,S-task02,nodeLink,1,2.4833333333333334,7,7,6,
5c8acbbb0de08f00136e4405,S-task09,nodeLink,1,1.0666666666666667,13,7,3,4
5c8acbbb0de08f00136e4405,S-task07,nodeLink,1,2.066666666666667,11,6,5,
5c8acbbb0de08f00136e4405,S-task03,nodeLink,0,1.1666666666666667,9,5,4,
5c8acbbb0de08f00136e4405,S-task10,nodeLink,1,2.3666666666666667,8,6,4,
5c8d6017c6e10f0001b1417d,S-task12,nodeLink,0,1.0333333333333334,4,3,4,400
5c8d6017c6e10f0001b1417d,S-task02,nodeLink,1,0.7833333333333333,3,7,3,
5c8d6017c6e10f0001b1417d,S-task14,nodeLink,0,0.9166666666666666,1,1,6,
5c8d6017c6e10f0001b1417d,S-task16,nodeLink,1,0.5333333333333333,15,7,1,I think it's pretty interesting to all this data at once and be able to freely interact with it and manipulate it
5c8d6017c6e10f0001b1417d,S-task13,nodeLink,1,0.36666666666666664,6,7,2,
5c8d6017c6e10f0001b1417d,S-task01,nodeLink,1,0.38333333333333336,2,7,1,
5c8d6017c6e10f0001b1417d,S-task11,nodeLink,1,0.25,10,7,1,
5c8d6017c6e10f0001b1417d,S-task15,nodeLink,1,0.55,7,4,4,
5c8d6017c6e10f0001b1417d,S-task06,nodeLink,1,0.4666666666666667,0,7,1,
5c8d6017c6e10f0001b1417d,S-task08,nodeLink,0,0.45,13,4,3,
5c8d6017c6e10f0001b1417d,S-task10,nodeLink,1,0.36666666666666664,9,6,2,
5c8d6017c6e10f0001b1417d,S-task04,nodeLink,1,0.35,5,7,1,
5c8d6017c6e10f0001b1417d,S-task07,nodeLink,1,0.6666666666666666,12,4,4,
5c8d6017c6e10f0001b1417d,S-task03,nodeLink,0,1.0166666666666666,14,6,4,
5c8d6017c6e10f0001b1417d,S-task09,nodeLink,1,0.4166666666666667,11,7,2,4
5c8d6017c6e10f0001b1417d,S-task05,nodeLink,1,0.3333333333333333,8,7,1,
5c8da3f6f2ad95001766a6f3,S-task08,nodeLink,0.5,1.7166666666666666,8,5,6,
5c8da3f6f2ad95001766a6f3,S-task14,nodeLink,1,0.5333333333333333,11,6,2,
5c8da3f6f2ad95001766a6f3,S-task13,nodeLink,1,0.85,6,6,6,
5c8da3f6f2ad95001766a6f3,S-task07,nodeLink,0,1.2333333333333334,7,3,7,
5c8da3f6f2ad95001766a6f3,S-task16,nodeLink,1,4.616666666666666,15,2,7,Jeffrey is kind of a weird account because he has a old account and a lot of followers but very few tweets. The same with MViews a very new account with a lot of followers and not tweets. Both kind of make the impression of have fake followers
5c8da3f6f2ad95001766a6f3,S-task01,nodeLink,1,0.7666666666666667,0,6,3,
5c8da3f6f2ad95001766a6f3,S-task02,nodeLink,1,2.066666666666667,2,7,6,
5c8da3f6f2ad95001766a6f3,S-task04,nodeLink,1,0.3333333333333333,1,7,2,
5c8da3f6f2ad95001766a6f3,S-task09,nodeLink,0,0.9333333333333333,4,6,4,5
5c8da3f6f2ad95001766a6f3,S-task15,nodeLink,1,0.85,5,4,5,
5c8da3f6f2ad95001766a6f3,S-task03,nodeLink,0,1.6333333333333333,10,3,7,
5c8da3f6f2ad95001766a6f3,S-task05,nodeLink,1,0.38333333333333336,13,7,1,
5c8da3f6f2ad95001766a6f3,S-task10,nodeLink,0.5,0.5666666666666667,3,6,5,
5c8da3f6f2ad95001766a6f3,S-task06,nodeLink,1,0.5,12,6,3,
5c8da3f6f2ad95001766a6f3,S-task11,nodeLink,1,0.35,14,7,1,
5c8da3f6f2ad95001766a6f3,S-task12,nodeLink,0.24981677834718827,2.1166666666666667,9,4,7,884
5c9178d3803bff0001fef762,S-task06,adjMatrix,1,0.6,10,7,3,
5c9178d3803bff0001fef762,S-task09,adjMatrix,1,0.4166666666666667,3,7,1,4
5c9178d3803bff0001fef762,S-task08,adjMatrix,1,0.6666666666666666,14,7,3,
5c9178d3803bff0001fef762,S-task05,adjMatrix,1,0.36666666666666664,2,7,1,
5c9178d3803bff0001fef762,S-task02,adjMatrix,1,0.4166666666666667,9,7,1,
5c9178d3803bff0001fef762,S-task10,adjMatrix,1,0.8666666666666667,1,7,1,
5c9178d3803bff0001fef762,S-task12,adjMatrix,0,1,13,2,7,400
5c9178d3803bff0001fef762,S-task07,adjMatrix,1,0.8,12,7,3,
5c9178d3803bff0001fef762,S-task14,adjMatrix,1,1.75,0,7,3,
5c9178d3803bff0001fef762,S-task03,adjMatrix,0,1.8333333333333333,7,5,6,
5c9178d3803bff0001fef762,S-task04,adjMatrix,1,0.31666666666666665,5,7,1,
5c9178d3803bff0001fef762,S-task15,adjMatrix,1,1.4333333333333333,6,6,5,
5c9178d3803bff0001fef762,S-task16,adjMatrix,1,2.1666666666666665,15,4,4,Asia has the least number of users and no institutions but one of their users is the most prolific tweeter. North America is most popular when it comes to followers and tweets overall.
5c9178d3803bff0001fef762,S-task13,adjMatrix,1,1.25,4,7,5,
5c9178d3803bff0001fef762,S-task01,adjMatrix,1,0.16666666666666666,11,7,1,
5c9178d3803bff0001fef762,S-task11,adjMatrix,1,0.3333333333333333,8,6,1,
5c918e5eb138fe0014e401e0,S-task02,nodeLink,0.5,1.6166666666666667,12,5,3,
5c918e5eb138fe0014e401e0,S-task16,nodeLink,1,3.2333333333333334,15,4,5,The people connected in a cluster via a single user aren't friends or in interaction with each other.
5c918e5eb138fe0014e401e0,S-task13,nodeLink,1,1.4166666666666667,6,5,4,
5c918e5eb138fe0014e401e0,S-task10,nodeLink,0.5,0.5166666666666667,0,5,2,
5c918e5eb138fe0014e401e0,S-task09,nodeLink,1,0.8666666666666667,11,7,1,4
5c918e5eb138fe0014e401e0,S-task08,nodeLink,0.5,1.8333333333333333,5,5,4,
5c918e5eb138fe0014e401e0,S-task14,nodeLink,1,0.7,10,6,2,
5c918e5eb138fe0014e401e0,S-task01,nodeLink,1,1.0666666666666667,2,5,3,
5c918e5eb138fe0014e401e0,S-task06,nodeLink,1,0.38333333333333336,3,7,1,
5c918e5eb138fe0014e401e0,S-task07,nodeLink,0.5,0.6333333333333333,7,6,2,
5c918e5eb138fe0014e401e0,S-task15,nodeLink,0,1.05,9,5,4,
5c918e5eb138fe0014e401e0,S-task11,nodeLink,1,0.75,8,6,2,
5c918e5eb138fe0014e401e0,S-task05,nodeLink,1,0.2833333333333333,13,7,1,
5c918e5eb138fe0014e401e0,S-task04,nodeLink,1,0.2833333333333333,4,7,1,
5c918e5eb138fe0014e401e0,S-task03,nodeLink,0,6.45,1,3,6,
5c918e5eb138fe0014e401e0,S-task12,nodeLink,0,1.7166666666666666,14,5,4,600
5c91942b707ed90011858f48,S-task16,nodeLink,1,1.7166666666666666,15,3,7,Mviews has the most follwers with the lest tweets and account age
5c91942b707ed90011858f48,S-task12,nodeLink,0,1.75,13,1,7,20000
5c91942b707ed90011858f48,S-task06,nodeLink,1,0.35,14,7,2,
5c91942b707ed90011858f48,S-task08,nodeLink,0,1.3,10,3,7,
5c91942b707ed90011858f48,S-task14,nodeLink,1,0.5333333333333333,9,7,2,
5c91942b707ed90011858f48,S-task07,nodeLink,0,1.6333333333333333,5,4,5,
5c91942b707ed90011858f48,S-task11,nodeLink,0,0.48333333333333334,0,7,2,
5c91942b707ed90011858f48,S-task05,nodeLink,1,0.6,8,6,3,
5c91942b707ed90011858f48,S-task02,nodeLink,0,1.1833333333333333,4,3,7,
5c91942b707ed90011858f48,S-task09,nodeLink,1,0.5666666666666667,7,7,2,4
5c91942b707ed90011858f48,S-task04,nodeLink,1,0.31666666666666665,1,7,1,
5c91942b707ed90011858f48,S-task15,nodeLink,1,0.55,11,7,2,
5c91942b707ed90011858f48,S-task03,nodeLink,1,0.5666666666666667,12,4,6,
5c91942b707ed90011858f48,S-task13,nodeLink,0,0.7666666666666667,3,7,1,
5c91942b707ed90011858f48,S-task10,nodeLink,1,0.65,6,7,2,
5c91942b707ed90011858f48,S-task01,nodeLink,0,0.75,2,7,1,
5c9303a02d8c5900152f9d63,S-task16,adjMatrix,1,3.8333333333333335,15,7,1,MViews has 1134 and only 10 TweetsKai has a lot of Tweets and Few Followers
5c9303a02d8c5900152f9d63,S-task08,adjMatrix,0,1.05,6,4,5,
5c9303a02d8c5900152f9d63,S-task10,adjMatrix,0.75,1.7666666666666666,3,7,6,
5c9303a02d8c5900152f9d63,S-task04,adjMatrix,1,0.6166666666666667,5,7,7,
5c9303a02d8c5900152f9d63,S-task14,adjMatrix,1,1.6833333333333333,7,5,3,
5c9303a02d8c5900152f9d63,S-task06,adjMatrix,1,1.05,12,7,3,
5c9303a02d8c5900152f9d63,S-task15,adjMatrix,0,1.2166666666666666,2,2,2,
5c9303a02d8c5900152f9d63,S-task09,adjMatrix,1,1.3,0,5,3,4
5c9303a02d8c5900152f9d63,S-task05,adjMatrix,0,2.4833333333333334,4,6,6,
5c9303a02d8c5900152f9d63,S-task11,adjMatrix,0,1.75,14,7,6,
5c9303a02d8c5900152f9d63,S-task07,adjMatrix,1,4.033333333333333,11,7,5,
5c9303a02d8c5900152f9d63,S-task02,adjMatrix,1,0.4166666666666667,13,7,1,
5c9303a02d8c5900152f9d63,S-task03,adjMatrix,0,1.5833333333333333,8,6,4,
5c9303a02d8c5900152f9d63,S-task12,adjMatrix,0.19581026923909772,2.783333333333333,1,4,5,1000
5c9303a02d8c5900152f9d63,S-task01,adjMatrix,1,0.36666666666666664,9,7,1,
5c9303a02d8c5900152f9d63,S-task13,adjMatrix,0,2.6,10,5,6,
5c935d881754ba001b25697a,S-task13,nodeLink,1,0.75,11,7,1,
5c935d881754ba001b25697a,S-task15,nodeLink,1,1.1666666666666667,8,7,1,
5c935d881754ba001b25697a,S-task10,nodeLink,1,0.85,0,7,1,
5c935d881754ba001b25697a,S-task03,nodeLink,1,0.85,7,7,1,
5c935d881754ba001b25697a,S-task01,nodeLink,1,0.5166666666666667,10,7,1,
5c935d881754ba001b25697a,S-task05,nodeLink,1,0.45,13,7,1,
5c935d881754ba001b25697a,S-task12,nodeLink,0,7.65,1,5,4,579
5c935d881754ba001b25697a,S-task09,nodeLink,0.5,0.5333333333333333,6,7,1,5
5c935d881754ba001b25697a,S-task07,nodeLink,0,1.9833333333333334,3,3,3,
5c935d881754ba001b25697a,S-task04,nodeLink,1,0.48333333333333334,5,7,1,
5c935d881754ba001b25697a,S-task02,nodeLink,1,2.25,2,7,1,
5c935d881754ba001b25697a,S-task14,nodeLink,1,1.2166666666666666,4,4,3,
5c935d881754ba001b25697a,S-task11,nodeLink,1,0.55,12,7,1,
5c935d881754ba001b25697a,S-task08,nodeLink,0,1.25,14,7,1,
5c935d881754ba001b25697a,S-task16,nodeLink,1,2.033333333333333,15,4,4,There seem to be three central figures who interact with everyone: Robert Jeffrey and Alex. There also seem to be several accounts with lots of followers and no or very fewtweets.
5c935d881754ba001b25697a,S-task06,nodeLink,0,1.2,9,7,1,
5c95453d61ee0b00010cbb5f,S-task10,adjMatrix,1,2.7,12,6,2,
5c95453d61ee0b00010cbb5f,S-task01,adjMatrix,1,0.2833333333333333,5,7,1,
5c95453d61ee0b00010cbb5f,S-task05,adjMatrix,1,1.6833333333333333,0,7,1,
5c95453d61ee0b00010cbb5f,S-task02,adjMatrix,1,0.9666666666666667,11,7,1,
5c95453d61ee0b00010cbb5f,S-task07,adjMatrix,1,2.216666666666667,1,7,2,
5c95453d61ee0b00010cbb5f,S-task08,adjMatrix,1,1.0666666666666667,9,7,1,
5c95453d61ee0b00010cbb5f,S-task13,adjMatrix,0,0.5,14,7,1,
5c95453d61ee0b00010cbb5f,S-task12,adjMatrix,0,4.033333333333333,2,3,6,7800
5c95453d61ee0b00010cbb5f,S-task06,adjMatrix,1,0.5833333333333334,3,7,1,
5c95453d61ee0b00010cbb5f,S-task11,adjMatrix,1,0.9166666666666666,7,7,1,
5c95453d61ee0b00010cbb5f,S-task03,adjMatrix,0,1.2833333333333334,4,6,2,
5c95453d61ee0b00010cbb5f,S-task04,adjMatrix,1,1.0666666666666667,10,7,1,
5c95453d61ee0b00010cbb5f,S-task14,adjMatrix,0,1.6166666666666667,8,6,1,
5c95453d61ee0b00010cbb5f,S-task16,adjMatrix,1,1.9166666666666667,15,6,2,Accounts created in "AS" are fairly new. Most of the institutions have less tweets
5c95453d61ee0b00010cbb5f,S-task09,adjMatrix,1,0.55,13,7,1,4
5c95453d61ee0b00010cbb5f,S-task15,adjMatrix,0,2.1,6,1,7,
5c9a1d3c732b420001bfa60f,S-task15,adjMatrix,0,1.8833333333333333,13,2,6,
5c9a1d3c732b420001bfa60f,S-task04,adjMatrix,1,0.7666666666666667,3,6,2,
5c9a1d3c732b420001bfa60f,S-task11,adjMatrix,1,1,9,5,2,
5c9a1d3c732b420001bfa60f,S-task09,adjMatrix,1,1.5666666666666667,11,5,3,4
5c9a1d3c732b420001bfa60f,S-task01,adjMatrix,1,0.5666666666666667,12,6,2,
5c9a1d3c732b420001bfa60f,S-task08,adjMatrix,0,1.6333333333333333,6,4,5,
5c9a1d3c732b420001bfa60f,S-task16,adjMatrix,1,0.8166666666666667,15,2,6,no
5c9a1d3c732b420001bfa60f,S-task07,adjMatrix,1,1.3833333333333333,14,5,3,
5c9a1d3c732b420001bfa60f,S-task13,adjMatrix,0,3.033333333333333,4,1,7,
5c9a1d3c732b420001bfa60f,S-task14,adjMatrix,1,1.0666666666666667,10,5,3,
5c9a1d3c732b420001bfa60f,S-task03,adjMatrix,0,1.2,7,3,4,
5c9a1d3c732b420001bfa60f,S-task02,adjMatrix,1,1.1333333333333333,0,7,2,
5c9a1d3c732b420001bfa60f,S-task10,adjMatrix,1,3.466666666666667,1,5,4,
5c9a1d3c732b420001bfa60f,S-task05,adjMatrix,0,0.7333333333333333,8,6,1,
5c9a1d3c732b420001bfa60f,S-task12,adjMatrix,0,1.9333333333333333,5,1,7,600
5c9a1d3c732b420001bfa60f,S-task06,adjMatrix,1,1.7,2,6,2,
5c9d88bb2b3c77001744ec1c,S-task06,nodeLink,1,0.7833333333333333,2,7,7,
5c9d88bb2b3c77001744ec1c,S-task14,nodeLink,1,0.8333333333333334,11,6,5,
5c9d88bb2b3c77001744ec1c,S-task09,nodeLink,1,0.55,7,7,7,4
5c9d88bb2b3c77001744ec1c,S-task01,nodeLink,0,0.8833333333333333,13,5,4,
5c9d88bb2b3c77001744ec1c,S-task03,nodeLink,0,1.3166666666666667,9,1,5,
5c9d88bb2b3c77001744ec1c,S-task04,nodeLink,1,0.4166666666666667,10,7,1,
5c9d88bb2b3c77001744ec1c,S-task07,nodeLink,1,16.166666666666668,1,7,4,
5c9d88bb2b3c77001744ec1c,S-task15,nodeLink,1,1.6333333333333333,14,6,4,
5c9d88bb2b3c77001744ec1c,S-task16,nodeLink,1,1.5166666666666666,15,1,6,I'm sorry only 4 mins left on timer. and not sure if there's after questions. No time to explore
5c9d88bb2b3c77001744ec1c,S-task10,nodeLink,1,1.5,3,7,6,
5c9d88bb2b3c77001744ec1c,S-task11,nodeLink,1,0.8666666666666667,6,7,7,
5c9d88bb2b3c77001744ec1c,S-task12,nodeLink,0,7.433333333333334,0,5,5,350
5c9d88bb2b3c77001744ec1c,S-task05,nodeLink,1,0.6166666666666667,12,6,1,
5c9d88bb2b3c77001744ec1c,S-task02,nodeLink,1,2.2333333333333334,5,4,5,
5c9d88bb2b3c77001744ec1c,S-task13,nodeLink,1,1.5666666666666667,4,7,5,
5c9d88bb2b3c77001744ec1c,S-task08,nodeLink,1,1.5,8,3,3,
5ca44a6ca9b09300013710f6,S-task16,nodeLink,1,2.6,15,7,1,It's interesting that some people like Alex can have a lot of interactions but very few tweets. Also from a visual standpoint some people like Klaus are close to the core of the interactions but actually have very few interactions followers and tweets.
5ca44a6ca9b09300013710f6,S-task06,nodeLink,1,0.7333333333333333,1,6,4,
5ca44a6ca9b09300013710f6,S-task05,nodeLink,0,0.7833333333333333,11,6,5,
5ca44a6ca9b09300013710f6,S-task01,nodeLink,0,0.48333333333333334,14,5,6,
5ca44a6ca9b09300013710f6,S-task04,nodeLink,1,0.3,8,7,1,
5ca44a6ca9b09300013710f6,S-task03,nodeLink,0,2.716666666666667,12,4,7,
5ca44a6ca9b09300013710f6,S-task15,nodeLink,1,2.8,10,5,6,
5ca44a6ca9b09300013710f6,S-task09,nodeLink,1,1.1,4,4,3,4
5ca44a6ca9b09300013710f6,S-task14,nodeLink,1,1.55,0,5,5,
5ca44a6ca9b09300013710f6,S-task08,nodeLink,1,1.4166666666666667,9,5,2,
5ca44a6ca9b09300013710f6,S-task13,nodeLink,1,0.85,5,6,3,
5ca44a6ca9b09300013710f6,S-task12,nodeLink,0,2.9,3,3,6,900
