participantID,eventID,eventLabel,startTime,endTime,level
5c4ea7c3889752000156ddc5,task,task,Tue Aug 27 2019 21:14:55 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:19:27 GMT-0400 (Eastern Daylight Time),1
5c4ea7c3889752000156ddc5,browse away,browse away,Tue Aug 27 2019 21:15:57 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:15:58 GMT-0400 (Eastern Daylight Time),0
5c4ea7c3889752000156ddc5,browse away,browse away,Tue Aug 27 2019 21:16:04 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:16:04 GMT-0400 (Eastern Daylight Time),0
5c4ea7c3889752000156ddc5,help,help,Tue Aug 27 2019 21:18:52 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:19:00 GMT-0400 (Eastern Daylight Time),2
5c4ea7c3889752000156ddc5,task,task,Tue Aug 27 2019 21:19:27 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:22:59 GMT-0400 (Eastern Daylight Time),1
5c4ea7c3889752000156ddc5,task,task,Tue Aug 27 2019 21:22:59 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:23:30 GMT-0400 (Eastern Daylight Time),1
5c4ea7c3889752000156ddc5,task,task,Tue Aug 27 2019 21:23:30 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:24:47 GMT-0400 (Eastern Daylight Time),1
5c4ea7c3889752000156ddc5,task,task,Tue Aug 27 2019 21:24:47 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:26:22 GMT-0400 (Eastern Daylight Time),1
5c4ea7c3889752000156ddc5,task,task,Tue Aug 27 2019 21:26:22 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:30:00 GMT-0400 (Eastern Daylight Time),1
5c4ea7c3889752000156ddc5,help,help,Tue Aug 27 2019 21:27:52 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:27:56 GMT-0400 (Eastern Daylight Time),2
5c4ea7c3889752000156ddc5,feedback,feedback,Tue Aug 27 2019 21:30:02 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:30:36 GMT-0400 (Eastern Daylight Time),0
5c4f5967aac8be0001716a65,training,training,Tue Aug 27 2019 20:26:00 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:29:16 GMT-0400 (Eastern Daylight Time),0
5c4f5967aac8be0001716a65,browse away,browse away,Tue Aug 27 2019 20:26:13 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:26:16 GMT-0400 (Eastern Daylight Time),0
5c4f5967aac8be0001716a65,trials,trials,Tue Aug 27 2019 20:29:17 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:33:30 GMT-0400 (Eastern Daylight Time),0
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:29:17 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:32:39 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,guided tour,guided tour,Tue Aug 27 2019 20:29:21 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:30:46 GMT-0400 (Eastern Daylight Time),2
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:32:39 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:33:30 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,second guided tour,second guided tour,Tue Aug 27 2019 20:32:49 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:32:59 GMT-0400 (Eastern Daylight Time),2
5c4f5967aac8be0001716a65,study,study,Tue Aug 27 2019 20:33:30 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:15:17 GMT-0400 (Eastern Daylight Time),0
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:33:36 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:37:15 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:37:15 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:38:23 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:38:23 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:41:29 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:41:29 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:42:05 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:42:05 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:43:53 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:43:53 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:44:31 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:44:31 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:45:19 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:45:19 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:46:24 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:46:24 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:48:21 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:48:21 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:50:11 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,help,help,Tue Aug 27 2019 20:49:15 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:49:23 GMT-0400 (Eastern Daylight Time),2
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:50:11 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:52:44 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:52:44 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:53:12 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:53:12 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:57:10 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,help,help,Tue Aug 27 2019 20:53:51 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:53:54 GMT-0400 (Eastern Daylight Time),2
5c4f5967aac8be0001716a65,browse away,browse away,Tue Aug 27 2019 20:54:16 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:54:35 GMT-0400 (Eastern Daylight Time),0
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:57:10 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:57:30 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:57:30 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:58:37 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,task,task,Tue Aug 27 2019 20:58:37 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:15:17 GMT-0400 (Eastern Daylight Time),1
5c4f5967aac8be0001716a65,help,help,Tue Aug 27 2019 21:13:10 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:13:11 GMT-0400 (Eastern Daylight Time),2
5c4f5967aac8be0001716a65,browse away,browse away,Tue Aug 27 2019 21:14:23 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:14:25 GMT-0400 (Eastern Daylight Time),0
5c4f5967aac8be0001716a65,feedback,feedback,Tue Aug 27 2019 21:15:17 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:17:59 GMT-0400 (Eastern Daylight Time),0
5c5108e39c016f0001f53d82,training,training,Tue Aug 27 2019 21:46:16 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:50:42 GMT-0400 (Eastern Daylight Time),0
5c5108e39c016f0001f53d82,browse away,browse away,Tue Aug 27 2019 21:49:24 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:49:38 GMT-0400 (Eastern Daylight Time),0
5c5108e39c016f0001f53d82,browse away,browse away,Tue Aug 27 2019 21:49:43 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:49:44 GMT-0400 (Eastern Daylight Time),0
5c5108e39c016f0001f53d82,trials,trials,Tue Aug 27 2019 21:50:47 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:00:05 GMT-0400 (Eastern Daylight Time),0
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 21:50:47 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:57:52 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,browse away,browse away,Tue Aug 27 2019 21:50:47 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:50:51 GMT-0400 (Eastern Daylight Time),0
5c5108e39c016f0001f53d82,guided tour,guided tour,Tue Aug 27 2019 21:50:57 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:52:52 GMT-0400 (Eastern Daylight Time),2
5c5108e39c016f0001f53d82,help,help,Tue Aug 27 2019 21:53:32 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:53:46 GMT-0400 (Eastern Daylight Time),2
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 21:57:52 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:00:05 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,study,study,Tue Aug 27 2019 22:00:05 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:26:34 GMT-0400 (Eastern Daylight Time),0
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:00:11 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:01:57 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,browse away,browse away,Tue Aug 27 2019 22:00:12 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:00:14 GMT-0400 (Eastern Daylight Time),0
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:01:57 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:03:54 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:03:54 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:05:14 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:05:14 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:07:22 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:07:22 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:08:15 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:08:15 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:09:43 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:09:43 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:12:56 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,help,help,Tue Aug 27 2019 22:10:08 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:10:31 GMT-0400 (Eastern Daylight Time),2
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:12:56 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:13:32 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:13:32 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:14:05 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:14:05 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:16:06 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:16:06 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:17:12 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:17:12 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:18:47 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:18:47 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:19:35 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:19:35 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:21:53 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,help,help,Tue Aug 27 2019 22:20:35 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:20:52 GMT-0400 (Eastern Daylight Time),2
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:21:53 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:23:09 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,task,task,Tue Aug 27 2019 22:23:09 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:26:33 GMT-0400 (Eastern Daylight Time),1
5c5108e39c016f0001f53d82,feedback,feedback,Tue Aug 27 2019 22:26:34 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:27:37 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,training,training,Tue Aug 27 2019 22:06:58 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:11:20 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,trials,trials,Tue Aug 27 2019 22:11:44 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:27:25 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:11:44 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:27:00 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,guided tour,guided tour,Tue Aug 27 2019 22:12:07 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:17:26 GMT-0400 (Eastern Daylight Time),2
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:12:21 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:12:23 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:21:50 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:21:52 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:27:00 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:27:25 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,study,study,Tue Aug 27 2019 22:27:25 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:06:30 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:27:32 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:30:49 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:27:39 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:27:40 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:30:49 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:37:05 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:32:20 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:32:22 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,help,help,Tue Aug 27 2019 22:34:31 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:34:52 GMT-0400 (Eastern Daylight Time),2
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:37:05 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:42:36 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:37:34 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:37:35 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:37:43 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:37:44 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:42:36 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:47:20 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:42:39 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:42:40 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:43:05 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:43:07 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:43:07 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:43:08 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:43:11 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:43:12 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:47:20 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:49:47 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:47:22 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:47:23 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:47:37 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:47:38 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:47:38 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:47:39 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:47:40 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:47:43 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:47:43 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:47:44 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:49:47 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:52:41 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:49:50 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:49:51 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:50:52 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:50:53 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:50:56 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:50:58 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:51:00 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:51:01 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:52:41 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:53:35 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:52:44 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:52:45 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:53:35 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:54:47 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:53:38 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:53:39 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:53:55 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:53:56 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:53:58 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:53:58 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:54:13 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:54:14 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:54:47 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:55:37 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:55:37 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:56:56 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:55:55 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:55:56 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:56:12 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:56:13 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:56:17 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:56:18 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 22:56:56 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:01:29 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 22:56:58 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 22:57:00 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 23:01:29 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:02:34 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 23:01:32 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:01:32 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 23:02:34 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:03:40 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 23:02:36 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:02:37 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 23:02:40 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:02:41 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 23:03:40 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:05:17 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 23:03:44 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:03:45 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 23:05:17 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:05:48 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 23:05:19 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:05:20 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,task,task,Tue Aug 27 2019 23:05:48 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:06:30 GMT-0400 (Eastern Daylight Time),1
5c525174453ce60001aeb4f2,feedback,feedback,Tue Aug 27 2019 23:06:31 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:07:15 GMT-0400 (Eastern Daylight Time),0
5c525174453ce60001aeb4f2,browse away,browse away,Tue Aug 27 2019 23:06:34 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 23:06:35 GMT-0400 (Eastern Daylight Time),0
5c54fdde68c74d00013d237e,training,training,Tue Aug 27 2019 20:20:29 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:24:33 GMT-0400 (Eastern Daylight Time),0
5c54fdde68c74d00013d237e,trials,trials,Tue Aug 27 2019 20:24:44 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:32:46 GMT-0400 (Eastern Daylight Time),0
5c54fdde68c74d00013d237e,task,task,Tue Aug 27 2019 20:24:44 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:32:31 GMT-0400 (Eastern Daylight Time),1
5c54fdde68c74d00013d237e,guided tour,guided tour,Tue Aug 27 2019 20:24:50 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:30:41 GMT-0400 (Eastern Daylight Time),2
5c54fdde68c74d00013d237e,task,task,Tue Aug 27 2019 20:32:31 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:32:46 GMT-0400 (Eastern Daylight Time),1
5c54fdde68c74d00013d237e,study,study,Tue Aug 27 2019 20:32:46 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:57:08 GMT-0400 (Eastern Daylight Time),0
5c54fdde68c74d00013d237e,task,task,Tue Aug 27 2019 20:32:52 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:36:43 GMT-0400 (Eastern Daylight Time),1
5c54fdde68c74d00013d237e,help,help,Tue Aug 27 2019 20:35:47 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:35:58 GMT-0400 (Eastern Daylight Time),2
5c54fdde68c74d00013d237e,task,task,Tue Aug 27 2019 20:36:43 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:38:13 GMT-0400 (Eastern Daylight Time),1
5c54fdde68c74d00013d237e,task,task,Tue Aug 27 2019 20:38:13 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:40:50 GMT-0400 (Eastern Daylight Time),1
5c54fdde68c74d00013d237e,task,task,Tue Aug 27 2019 20:40:50 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:43:27 GMT-0400 (Eastern Daylight Time),1
5c54fdde68c74d00013d237e,task,task,Tue Aug 27 2019 20:43:27 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:43:54 GMT-0400 (Eastern Daylight Time),1
5c54fdde68c74d00013d237e,task,task,Tue Aug 27 2019 20:43:54 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:44:23 GMT-0400 (Eastern Daylight Time),1
5c54fdde68c74d00013d237e,task,task,Tue Aug 27 2019 20:44:23 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:44:59 GMT-0400 (Eastern Daylight Time),1
