participantID,eventID,eventLabel,time,level
5c2c888df42a780001468c5f,searched for node,searched for node,Tue Aug 27 2019 03:21:40 GMT-0400 (Eastern Daylight Time),0
5c2c888df42a780001468c5f,searched for node,searched for node,Tue Aug 27 2019 03:21:40 GMT-0400 (Eastern Daylight Time),0
5c2c888df42a780001468c5f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 03:22:52 GMT-0400 (Eastern Daylight Time),0
5c2c888df42a780001468c5f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 03:23:20 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,signed consent form,signed consent form,Tue Aug 27 2019 20:27:58 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 20:34:22 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,cleared all selections,cleared all selections,Tue Aug 27 2019 20:36:28 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted invalid answer,submitted invalid answer,Tue Aug 27 2019 20:40:26 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 20:42:41 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:43:47 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:46:06 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 20:47:25 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 20:47:33 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:48:37 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 20:49:36 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:52:13 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:54:59 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 20:56:50 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:59:42 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:01:25 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 21:05:11 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 21:05:13 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:07:00 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:10:10 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 21:10:55 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:11:21 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 21:11:31 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:12:51 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 21:13:06 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 21:13:10 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,cleared all selections,cleared all selections,Tue Aug 27 2019 21:15:16 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 21:15:20 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 21:15:24 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:16:19 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 21:17:30 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:18:36 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 21:19:16 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:19:22 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 21:19:38 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,searched for node,searched for node,Tue Aug 27 2019 21:19:41 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:20:18 GMT-0400 (Eastern Daylight Time),0
5c32748a867f660001b0abf7,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:21:48 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,signed consent form,signed consent form,Tue Aug 27 2019 20:23:12 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:27:31 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,cleared all selections,cleared all selections,Tue Aug 27 2019 20:28:27 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:32:20 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:33:54 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:34:15 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:34:34 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:35:14 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:35:34 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:38:50 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:39:08 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:39:09 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:39:51 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:40:04 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:40:06 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:40:09 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:40:10 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:42:56 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:43:37 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:43:42 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:43:50 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:44:04 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:44:07 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:45:08 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:45:27 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:45:28 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:45:32 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:49:35 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:51:19 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:51:34 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:51:38 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:51:38 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:52:20 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:52:35 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:52:35 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:54:27 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:54:41 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:54:42 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:55:08 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:55:22 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:55:25 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:55:45 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:55:59 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:57:05 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:57:21 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,searched for node,searched for node,Tue Aug 27 2019 20:57:22 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:58:44 GMT-0400 (Eastern Daylight Time),0
5c3388fa01439b0001a0adfe,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:01:33 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,signed consent form,signed consent form,Tue Aug 27 2019 20:26:15 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:31:21 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,cleared all selections,cleared all selections,Tue Aug 27 2019 20:32:04 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted invalid answer,submitted invalid answer,Tue Aug 27 2019 20:32:58 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:35:07 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,cleared all selections,cleared all selections,Tue Aug 27 2019 20:35:37 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,cleared all selections,cleared all selections,Tue Aug 27 2019 20:35:38 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:35:56 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:35:57 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:36:37 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:36:38 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:37:13 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:37:14 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:38:19 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:38:36 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:38:37 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:38:55 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:39:52 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:40:11 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:40:14 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,cleared all selections,cleared all selections,Tue Aug 27 2019 20:44:22 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,cleared all selections,cleared all selections,Tue Aug 27 2019 20:45:34 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,cleared all selections,cleared all selections,Tue Aug 27 2019 20:46:54 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:50:29 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:50:44 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:50:44 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:51:35 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:51:51 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:52:19 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:52:31 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:52:46 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:52:47 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:53:06 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:53:12 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:53:23 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:54:03 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:54:14 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:54:35 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:54:53 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:54:55 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:54:57 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:54:58 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:58:12 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:58:38 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 20:59:02 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:59:47 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 21:00:01 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 21:00:14 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:02:20 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:05:44 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,searched for node,searched for node,Tue Aug 27 2019 21:06:00 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,cleared all selections,cleared all selections,Tue Aug 27 2019 21:08:08 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:09:07 GMT-0400 (Eastern Daylight Time),0
5c3bba90a5cdf70001cba89f,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:13:04 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,signed consent form,signed consent form,Tue Aug 27 2019 20:29:09 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:33:22 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,cleared all selections,cleared all selections,Tue Aug 27 2019 20:34:28 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted invalid answer,submitted invalid answer,Tue Aug 27 2019 20:35:22 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:35:51 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:35:51 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:36:04 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:37:07 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:39:10 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:40:35 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:40:36 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:40:39 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,cleared all selections,cleared all selections,Tue Aug 27 2019 20:40:40 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:40:43 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:40:43 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,cleared all selections,cleared all selections,Tue Aug 27 2019 20:41:54 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:43:47 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:44:23 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:45:06 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:45:29 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:45:48 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:46:55 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:47:12 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:48:36 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:48:49 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:49:11 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:49:30 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted invalid answer,submitted invalid answer,Tue Aug 27 2019 20:50:01 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted invalid answer,submitted invalid answer,Tue Aug 27 2019 20:50:17 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:50:27 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:50:41 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:50:45 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:51:23 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:52:09 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:52:53 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:53:19 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:53:35 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:54:07 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:54:25 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:54:28 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,searched for node,searched for node,Tue Aug 27 2019 20:54:28 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:55:24 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:55:54 GMT-0400 (Eastern Daylight Time),0
5c3d48955fd1050001a99364,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:58:16 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,signed consent form,signed consent form,Tue Aug 27 2019 20:27:03 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,searched for node,searched for node,Tue Aug 27 2019 20:31:52 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,reloaded page,reloaded page,Tue Aug 27 2019 20:34:50 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,searched for node,searched for node,Tue Aug 27 2019 20:35:07 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,cleared all selections,cleared all selections,Tue Aug 27 2019 20:38:17 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:39:35 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,searched for node,searched for node,Tue Aug 27 2019 20:40:27 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,searched for node,searched for node,Tue Aug 27 2019 20:40:29 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,searched for node,searched for node,Tue Aug 27 2019 20:40:34 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,searched for node,searched for node,Tue Aug 27 2019 20:40:34 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:43:21 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,searched for node,searched for node,Tue Aug 27 2019 20:43:57 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,searched for node,searched for node,Tue Aug 27 2019 20:45:15 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,searched for node,searched for node,Tue Aug 27 2019 20:45:15 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:46:23 GMT-0400 (Eastern Daylight Time),0
5c3dbae66d874c0001bda6d8,searched for node,searched for node,Tue Aug 27 2019 20:46:45 GMT-0400 (Eastern Daylight Time),0
